"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logFC","group","genesymbol","adj.P.Val"
"SPA17",524.301660433146,-0.129861703539895,0.112180487002447,-1.15761401122338,0.247021588863012,0.590037642806881,-0.0900132736713894,"High vs Low","SPA17",0.590037642806881
"TSPAN32",115.518864288849,0.37137417964392,0.162981801085065,2.27862360810511,0.0226894493345507,0.201635071223019,0.257416965552946,"High vs Low","TSPAN32",0.201635071223019
"WISP2",528.053693347836,0.0487872351154614,0.154170406542356,0.316450064637132,0.751660921710776,0.914283021733508,0.0338167344675973,"High vs Low","WISP2",0.914283021733508
"DMRT3",18.5287796128087,-0.882906658903774,0.320667623106453,-2.75333895686336,0.00589907850212736,0.107841155207606,-0.611984261316752,"High vs Low","DMRT3",0.107841155207606
"ST3GAL6",537.112832715054,0.280471526673647,0.129946503264237,2.15836147667112,0.030899738413664,0.23273611113315,0.194408047941182,"High vs Low","ST3GAL6",0.23273611113315
"ATP2C2",1866.6218921822,0.445335235773686,0.172639179820908,2.57957223983378,0.00989227658248531,0.136657943223668,0.308682863080529,"High vs Low","ATP2C2",0.136657943223668
"NGFR",176.325767936291,-0.116220496703459,0.20218849311196,-0.574812616260526,0.56541803330225,0.823192418198023,-0.0805579096132792,"High vs Low","NGFR",0.823192418198023
"CDON",554.244167826781,-0.0961279807856926,0.14777565598319,-0.650499435418696,0.515369666312668,0.795369603984366,-0.0666308388545235,"High vs Low","CDON",0.795369603984366
"TAF2",1763.29029485584,0.0842840140958837,0.0749398554065789,1.12468877393223,0.260720940432883,0.604383396808692,0.0584212267368365,"High vs Low","TAF2",0.604383396808692
"HIPK2",5163.24442804548,-0.165112432378912,0.115841246172502,-1.42533370310122,0.15406076216492,0.486709640025284,-0.114447216978837,"High vs Low","HIPK2",0.486709640025284
"TNPO3",3331.33504278445,-0.0477366381072144,0.0693022493590801,-0.688818018876611,0.490937794931589,0.781334959297574,-0.0330885161134261,"High vs Low","TNPO3",0.781334959297574
"MEF2BNB.MEF2B",20.5364456752629,0.273304405251402,0.114917704778927,2.37826195517193,0.0173944639026461,0.178173374334951,0.189440177934622,"High vs Low","MEF2BNB.MEF2B",0.178173374334951
"RFXANK",2001.12994394947,0.103656225206466,0.0839261977895736,1.23508782640626,0.216797819536181,0.560978199048233,0.0718490202493488,"High vs Low","RFXANK",0.560978199048233
"TMEM161A",1441.46886679701,0.177725164010263,0.0798238022962063,2.22646828261536,0.0259828311926599,0.21498659185277,0.123189696348267,"High vs Low","TMEM161A",0.21498659185277
"LPAR2",1012.65169505108,0.0809041062871975,0.0823565318478318,0.982364172846449,0.325920470011106,0.661145891304143,0.0560784531686931,"High vs Low","LPAR2",0.661145891304143
"CTSA",14722.2641720599,-0.0496458072536209,0.0945735706077201,-0.524943775883706,0.599622276637974,0.840722771148817,-0.0344118513244698,"High vs Low","CTSA",0.840722771148817
"SUGP2",2163.70346092913,0.218436074047662,0.0733260059242892,2.97897139349445,0.00289217778239683,0.0742548558426935,0.15140834885872,"High vs Low","SUGP2",0.0742548558426935
"SLC12A2",3774.19332671315,-0.0662033895003638,0.154050251009921,-0.429751909304582,0.667376118735574,0.872123399777153,-0.045888692775689,"High vs Low","SLC12A2",0.872123399777153
"SNX24",789.317409809273,0.0241769536516467,0.0703292635932612,0.343768047842368,0.731020731468899,0.905314562731787,0.0167581872581674,"High vs Low","SNX24",0.905314562731787
"EYA2",919.30550359185,-0.270471808244599,0.264314608527666,-1.02329496561401,0.306168403354478,0.64510436525299,-0.187476771305694,"High vs Low","EYA2",0.64510436525299
"CNN2",11447.7298478998,-0.0893829487009145,0.0855057826584263,-1.0453439044933,0.295864052781347,0.636999801198395,-0.0619555388821732,"High vs Low","CNN2",0.636999801198395
"ABCA7",2194.19615298591,-0.0217541097563905,0.115736126018235,-0.187963002606143,0.8509056538417,0.950885757469311,-0.0150787998432337,"High vs Low","ABCA7",0.950885757469311
"SNCAIP",258.47869295689,-0.101507535818814,0.158162873198871,-0.641791172389622,0.521008782102156,0.798844896524372,-0.0703596622583988,"High vs Low","SNCAIP",0.798844896524372
"DDX20",834.270964976376,0.0270225522583136,0.0589790602192915,0.458171970828976,0.646828895444681,0.861711005390117,0.0187306059093838,"High vs Low","DDX20",0.861711005390117
"BTBD1",2915.51286652242,-0.0997734923179547,0.0506728312324074,-1.96897410094081,0.048956065237746,0.290936857030689,-0.0691577148948097,"High vs Low","BTBD1",0.290936857030689
"FAR2",391.947501016588,0.0735839728088434,0.138323939950642,0.531968456328674,0.594747842818735,0.838237024501988,0.0510045232868495,"High vs Low","FAR2",0.838237024501988
"BCAS1",1209.25957739421,-0.2536710101249,0.257655769399042,-0.984534562205088,0.324852746426562,0.660254061734022,-0.175831345457868,"High vs Low","BCAS1",0.660254061734022
"POU1F1",2.55325096726997,0.101035456991149,0.193197657756687,0.522964192031732,0.600999172082679,0.841593729467538,0.0700324421500006,"High vs Low","POU1F1",0.841593729467538
"CHI3L2",1049.2001624942,0.3072438301845,0.218366490625276,1.40700997348417,0.159424431385296,0.493173887631367,0.212965194636825,"High vs Low","CHI3L2",0.493173887631367
"SBNO2",6159.33960566593,0.0336466276408554,0.0874235565487183,0.384869124171416,0.700334382494097,0.89049107510484,0.0233220650846094,"High vs Low","SBNO2",0.89049107510484
"PMS1",779.335494898062,0.0185184155413981,0.0640341153885938,0.289196086008503,0.77243132686326,0.923019302630054,0.0128359875209575,"High vs Low","PMS1",0.923019302630054
"HMG20B",3071.80173261779,0.0845459593920174,0.0758719227864954,1.11432472365213,0.265139904147025,0.607651882250495,0.0586027933803126,"High vs Low","HMG20B",0.607651882250495
"CALCRL",1536.01853050348,-0.242292465383377,0.131180822224343,-1.8470113334784,0.0647454977310832,0.331439201904786,-0.167944339251406,"High vs Low","CALCRL",0.331439201904786
"TAF11",1556.67661324148,0.0516291401315766,0.0680390016195502,0.758816838910547,0.44796213117861,0.753821597066845,0.0357865929169367,"High vs Low","TAF11",0.753821597066845
"ANKS1A",2839.77959462427,0.150689203734059,0.0782004185042396,1.92696160220536,0.0539844153906979,0.304925363419834,0.104449796709086,"High vs Low","ANKS1A",0.304925363419834
"AP3D1",9071.2589031019,0.0142923942695795,0.0678862640471048,0.21053440589487,0.833250601338793,0.944755172919525,0.00990673279141016,"High vs Low","AP3D1",0.944755172919525
"ZNF76",2141.95030953498,0.224208924509128,0.0758440276901235,2.95618430794814,0.00311470904897581,0.0778119531973475,0.155409783879879,"High vs Low","ZNF76",0.0778119531973475
"SLC9A3R2",5732.37370891277,-0.0392456684872309,0.115435081716333,-0.339980427992178,0.733871267153537,0.906426784665498,-0.0272030244611144,"High vs Low","SLC9A3R2",0.906426784665498
"NTHL1",1272.26506056385,0.175309838819658,0.121278307505212,1.44551686468847,0.148312759423101,0.478410559566885,0.121515520502264,"High vs Low","NTHL1",0.478410559566885
"UHRF1BP1",2059.86416760114,0.113710173212431,0.0832581016934694,1.36575505445796,0.172015857851249,0.507953698119197,0.0788178859631796,"High vs Low","UHRF1BP1",0.507953698119197
"GNAI3",4737.79865265907,-0.131761868323134,0.0607591966523336,-2.16859135049268,0.0301137224321114,0.229380392784656,-0.0913303675334913,"High vs Low","GNAI3",0.229380392784656
"IPO5",6510.86371840237,-0.142900287881845,0.0736639410056669,-1.93989468837747,0.052392489745444,0.300139793592267,-0.0990509316465053,"High vs Low","IPO5",0.300139793592267
"OAT",6724.24958892669,0.0841021628648951,0.124420572498782,0.675950617939157,0.499071998514805,0.786076013603314,0.0582951770687954,"High vs Low","OAT",0.786076013603314
"WDR3",2068.19380096363,-0.0418180235495436,0.0846277611291444,-0.494140728663826,0.62120679564274,0.849579573342392,-0.0289860451199556,"High vs Low","WDR3",0.849579573342392
"PKN2",2934.00086177837,-0.0708097973842124,0.0761023467853175,-0.930454846339559,0.352135632562937,0.683725935959103,-0.0490816114128879,"High vs Low","PKN2",0.683725935959103
"WDR18",1477.51784013111,0.15921568536681,0.0908276130866604,1.75294362535873,0.0796116842847725,0.365271216259276,0.110359903412924,"High vs Low","WDR18",0.365271216259276
"TRAM2",2621.36400498058,-0.0755602786309577,0.084527794468411,-0.893910448109413,0.371369807130766,0.70075037764753,-0.0523743940953722,"High vs Low","TRAM2",0.70075037764753
"NTN1",794.942803087331,-0.227518173534804,0.195010501566248,-1.16669703276217,0.243332741543314,0.587894756010536,-0.157703580511798,"High vs Low","NTN1",0.587894756010536
"GLP2R",14.074331563059,0.185285308745974,0.270479348869158,0.685025712760068,0.493327695624696,0.782601628229258,0.128429989356451,"High vs Low","GLP2R",0.782601628229258
"MCM10",449.540839405883,0.198348644696691,0.177820235017867,1.11544473370402,0.264659889019018,0.607636893258691,0.137484803839398,"High vs Low","MCM10",0.607636893258691
"DGKA",1690.25133067265,-0.0169917197861334,0.107313959562648,-0.158336528214803,0.874191625823377,0.959898138564877,-0.011777762662623,"High vs Low","DGKA",0.959898138564877
"ERBB3",12975.4494798949,0.026208944003391,0.107919663116775,0.242856058353625,0.808116906932096,0.935879978355623,0.0181666556414039,"High vs Low","ERBB3",0.935879978355623
"ROPN1",1.1646434392111,0.214850407215356,0.413433155809932,0.519673867942341,0.603290903526051,0.841824409391895,0.14892295400348,"High vs Low","ROPN1",0.841824409391895
"ANKRD44",1201.74537944493,-0.0306545608366694,0.119987108823714,-0.255482119180881,0.798350752316656,0.93248170891321,-0.0212481224152407,"High vs Low","ANKRD44",0.93248170891321
"KARS",6957.82728385905,0.0472290466364494,0.0625669611907168,0.754856009267985,0.450335383236061,0.754469751435238,0.032736680516589,"High vs Low","KARS",0.754469751435238
"ADAT1",1274.96829556099,0.0694008759213531,0.0668461178849476,1.03821849521318,0.2991683438941,0.638892054488896,0.0481050214732766,"High vs Low","ADAT1",0.638892054488896
"PDIA5",2153.85076003506,0.0953069168732089,0.0908901309025419,1.04859478060828,0.294364659088801,0.635431066638132,0.0660617207185259,"High vs Low","PDIA5",0.635431066638132
"TBC1D22B",1222.15987269367,0.05353418014827,0.0542769572860872,0.986315055689247,0.323978533945332,0.660186417518737,0.0371070660333616,"High vs Low","TBC1D22B",0.660186417518737
"NDUFB4",3961.34016019509,0.0648593681409647,0.0871696459682963,0.744059097871684,0.456840722841751,0.758963529657991,0.0449570881598091,"High vs Low","NDUFB4",0.758963529657991
"SPEN",4308.80960791869,0.137238078930429,0.0718125614486851,1.91105951607777,0.0559969329443926,0.309662615224761,0.0951261874760904,"High vs Low","SPEN",0.309662615224761
"MYLK",5069.09529812138,-0.13147612444559,0.12947902349469,-1.01542412737599,0.309903696766947,0.64804794307274,-0.091132304970409,"High vs Low","MYLK",0.64804794307274
"ZC3H15",3372.31550075764,-0.112799365985235,0.0642084854551851,-1.75676727438096,0.0789574852914893,0.36429710270459,-0.0781865625016148,"High vs Low","ZC3H15",0.36429710270459
"MAP2K4",1528.27728713549,-0.0969144067836741,0.0569039178944549,-1.70312362258483,0.088544936052318,0.382822289673633,-0.0671759478177432,"High vs Low","MAP2K4",0.382822289673633
"TMEM206",649.164599478931,-0.0671190743345562,0.0956777900720193,-0.701511544989007,0.482983832292187,0.7761032839801,-0.046523397136791,"High vs Low","TMEM206",0.7761032839801
"SNAP91",16.0383676373725,0.511158999215711,0.30721503499848,1.66384760178889,0.0961428884780525,0.397070602491291,0.354308419124214,"High vs Low","SNAP91",0.397070602491291
"SLK",4754.24169593761,0.0250454713019689,0.0798969125051848,0.313472329739194,0.753921839758967,0.915375579576141,0.0173601978187547,"High vs Low","SLK",0.915375579576141
"CYB5R4",1184.20047561046,-0.173795151602751,0.0868157807065015,-2.00188433702279,0.0452971725952958,0.281258068935597,-0.120465619328435,"High vs Low","CYB5R4",0.281258068935597
"COL17A1",2249.04839541902,-0.666429203816239,0.274744256147474,-2.4256347090238,0.0152816432064817,0.16820532012472,-0.461933523668035,"High vs Low","COL17A1",0.16820532012472
"GSTO2",709.068097650253,0.10714855672252,0.165916120463613,0.645799554757663,0.518409176399437,0.797420679531557,0.074269719993282,"High vs Low","GSTO2",0.797420679531557
"SEC61A2",401.527348622568,0.212454494983263,0.0918588787583463,2.31283570902458,0.0207316736656109,0.192789894171998,0.147262234194936,"High vs Low","SEC61A2",0.192789894171998
"PRKCQ",238.425956583788,0.229518643060363,0.14578791135645,1.57433247328163,0.115410606123097,0.428846991037619,0.159090200323235,"High vs Low","PRKCQ",0.428846991037619
"TLE2",2506.23222975818,0.0122695510429598,0.119778830068192,0.102435054975696,0.918411360158,0.976245539343923,0.00850460471216384,"High vs Low","TLE2",0.976245539343923
"ASB1",1316.28785453346,0.0195891152940665,0.0595982501754781,0.328686081158244,0.742392975954122,0.909922285882247,0.0135781400357459,"High vs Low","ASB1",0.909922285882247
"FAM107B",8113.32176037845,-0.0569124920933154,0.109367348066827,-0.520379190858134,0.602799310804906,0.841814828761411,-0.0394487334331218,"High vs Low","FAM107B",0.841814828761411
"ME1",1973.3156103676,-0.258852596294015,0.162968318322795,-1.58836146165109,0.112204626737293,0.424064513192583,-0.179422947301818,"High vs Low","ME1",0.424064513192583
"TBC1D1",1966.6578638136,-0.0323583948412966,0.0949058220443089,-0.3409526849279,0.733139201660594,0.906280377625286,-0.0224291301516902,"High vs Low","TBC1D1",0.906280377625286
"CDK13",2962.38092480257,0.00974517283018622,0.0489639505048016,0.199027503494241,0.842241230279357,0.947464864434257,0.00675483907131291,"High vs Low","CDK13",0.947464864434257
"MTHFD2",4369.40683308137,0.132757464848237,0.134486040916808,0.987146799349679,0.323570678024085,0.659838249080597,0.0920204624578412,"High vs Low","MTHFD2",0.659838249080597
"SLC9A7",1463.19964783385,0.0043576484301009,0.105920642892889,0.0411406909086412,0.967183735394302,0.990636918414442,0.00302049172319589,"High vs Low","SLC9A7",0.990636918414442
"FOXJ2",1647.77626844362,0.0942900756274068,0.0679174284280827,1.38830456054811,0.165044324094684,0.500540491443831,0.065356900075921,"High vs Low","FOXJ2",0.500540491443831
"YBX1",17281.8407662748,-0.0410835640712747,0.0777941772496623,-0.528105901029412,0.597425835338507,0.839438144185671,-0.028476956603358,"High vs Low","YBX1",0.839438144185671
"PDE4A",1992.53061878384,0.0247465063621668,0.0897104216657342,0.275848735327246,0.782664249940236,0.926759907368679,0.0171529711136447,"High vs Low","PDE4A",0.926759907368679
"PPP2R5A",4634.92849559411,0.106547060671903,0.091230829297607,1.16788438176236,0.242853404858711,0.587440944774933,0.073852794701679,"High vs Low","PPP2R5A",0.587440944774933
"CTNNA2",14.2141168779317,0.0816146442303855,0.347249608265163,0.235031638014301,0.814184177329076,0.937876051077641,0.0565709605406947,"High vs Low","CTNNA2",0.937876051077641
"ELAVL1",3734.30246529278,0.0222307966420035,0.0404524137783307,0.549554267980714,0.582625133157916,0.831856415026775,0.0154092140140062,"High vs Low","ELAVL1",0.831856415026775
"TIE1",1344.69148355478,-0.108712307168645,0.115126293883298,-0.944287386501342,0.34502280982732,0.677237954744384,-0.0753536292061132,"High vs Low","TIE1",0.677237954744384
"DIP2B",2730.20992757428,0.0284797206517053,0.0783385670526533,0.363546612137587,0.716196599774442,0.897396907729582,0.0197406380728644,"High vs Low","DIP2B",0.897396907729582
"SMARCD1",3064.23268334057,0.170278636424619,0.0632039924930664,2.69411202849723,0.00705764385548602,0.115126447206036,0.118028156747316,"High vs Low","SMARCD1",0.115126447206036
"KDM4A",2665.42865492271,-0.00385012312421145,0.0604303035671076,-0.0637117951912305,0.949199712625704,0.985702256576124,-0.00266870198835582,"High vs Low","KDM4A",0.985702256576124
"NFYC",2597.32013638945,0.164082742296237,0.0607141023606013,2.70254744641854,0.00688103629066149,0.114182392684106,0.113733490201181,"High vs Low","NFYC",0.114182392684106
"ZMYND12",182.345324582672,0.0206716666589037,0.134223014789912,0.154009852120065,0.877601967400004,0.960481300934706,0.0143285074620942,"High vs Low","ZMYND12",0.960481300934706
"SLC9A3",61.9915720358458,0.175178214304705,0.193370124821786,0.905921814272773,0.364977237220232,0.694605682210215,0.121424285340832,"High vs Low","SLC9A3",0.694605682210215
"NGEF",528.825337274593,-0.333248532606832,0.211635770672921,-1.57463235797629,0.115341329379199,0.428840064350781,-0.230990280802164,"High vs Low","NGEF",0.428840064350781
"ASPM",1017.92505970908,0.148853898531184,0.169138125606178,0.880073005407288,0.378819761754681,0.707148416935431,0.103177660082246,"High vs Low","ASPM",0.707148416935431
"CD84",1445.09482471299,-0.0731381345987305,0.147285420724392,-0.496574163545967,0.619489376350725,0.84848805458942,-0.0506954917885238,"High vs Low","CD84",0.84848805458942
"ELOVL1",4992.36069022638,-0.155140374998115,0.0572886309830881,-2.70804821717442,0.0067680188743879,0.11356959434917,-0.107535113520956,"High vs Low","ELOVL1",0.11356959434917
"SPI1",2256.6551120958,-0.0237719897877625,0.138511214636746,-0.17162501859583,0.863732337296505,0.955891580787968,-0.0164774876976874,"High vs Low","SPI1",0.955891580787968
"ZNRD1",947.771363444238,0.0558703277658227,0.0832895421794414,0.670796432587587,0.502350220390536,0.787990161316935,0.0387263601678399,"High vs Low","ZNRD1",0.787990161316935
"MPPED2",34.8253196198988,-0.287458526306842,0.163914458746269,-1.75371061531438,0.0794801056825748,0.365036889532757,-0.199251067037504,"High vs Low","MPPED2",0.365036889532757
"CLDN18",3699.05987172588,-0.364911741614731,0.344072672353656,-1.06056589475277,0.288887228798087,0.629597939322725,-0.25293754485347,"High vs Low","CLDN18",0.629597939322725
"ZBTB11",1457.38499131377,-0.0111509846568413,0.0554262308874319,-0.20118605357612,0.840553096177082,0.946960153137694,-0.00772927357535672,"High vs Low","ZBTB11",0.946960153137694
"ATXN3",1171.4253868367,0.00597259947935494,0.0619576589115148,0.0963980819205055,0.923204415436607,0.978389533877161,0.00413989048972868,"High vs Low","ATXN3",0.978389533877161
"GOLGA5",3492.05733109467,-0.0180270762165422,0.0605857208699114,-0.297546615897327,0.766049224202205,0.920716609866921,-0.0124954170532355,"High vs Low","GOLGA5",0.920716609866921
"FGFR2",1323.55723617532,0.303475929312732,0.185200200333094,1.63863715464082,0.101288849559687,0.405195481084504,0.210353484770929,"High vs Low","FGFR2",0.405195481084504
"LRRC40",875.32397547878,-0.087978447147864,0.0761883711775891,-1.15474902256137,0.248193218117408,0.590745690270106,-0.0609820125905841,"High vs Low","LRRC40",0.590745690270106
"ISOC1",1165.68225513324,-0.00639307334920459,0.0728378622002164,-0.0877712930622721,0.930058454502708,0.980496582943086,-0.00443134076711406,"High vs Low","ISOC1",0.980496582943086
"EML1",584.175551027149,-0.0709831988179803,0.121843149588981,-0.58257849585661,0.560177085134935,0.821230375394253,-0.0492018041278091,"High vs Low","EML1",0.821230375394253
"TRMT11",549.700112743046,0.0508221076870645,0.0727401172877561,0.69868058482797,0.48475166999098,0.777085119199789,0.0352272006534027,"High vs Low","TRMT11",0.777085119199789
"THUMPD1",2880.69130688256,0.0123257228360538,0.0588783916372463,0.209342043716028,0.834181232667956,0.944903267998182,0.00854354003217399,"High vs Low","THUMPD1",0.944903267998182
"MSANTD3",1024.51696173537,-0.15537955707576,0.0789200099139122,-1.96882333447819,0.0489733817342832,0.290936857030689,-0.107700901903716,"High vs Low","MSANTD3",0.290936857030689
"KIF26A",229.935280005016,-0.120333584560071,0.176429406508292,-0.682049477700959,0.495207665452058,0.783865381602594,-0.083408884864485,"High vs Low","KIF26A",0.783865381602594
"ATG2B",1805.59333029062,0.083984148395997,0.0786726841500015,1.06751344896112,0.28574004384774,0.626794615864756,0.0582133756724135,"High vs Low","ATG2B",0.626794615864756
"ARFGEF1",4599.36004461575,0.128007055099202,0.085526855690859,1.49668842687131,0.134474349010381,0.45724775865948,0.0887277293337932,"High vs Low","ARFGEF1",0.45724775865948
"ACSM2B",1.57431029774597,0.485784517755616,0.393886284606479,1.23331158443598,0.217459537493303,0.561318086056893,0.336720168841978,"High vs Low","ACSM2B",0.561318086056893
"ZFAT",726.361883427706,-0.0364725826145204,0.107723535127987,-0.338575804917533,0.734929312028017,0.906806062990085,-0.0252808678069945,"High vs Low","ZFAT",0.906806062990085
"MTFR1",1892.62831186872,0.0462057560802999,0.11040562000649,0.418509094714417,0.675574938462728,0.876772334674335,0.0320273895527003,"High vs Low","MTFR1",0.876772334674335
"STAG3",362.656188207409,0.497360463859737,0.176357513805095,2.82018300853007,0.00479962679600962,0.0976663716006762,0.344744003246363,"High vs Low","STAG3",0.0976663716006762
"FECH",1547.48732633717,-0.0359226592585008,0.10691264666841,-0.336000093327735,0.736870796094899,0.908024078235171,-0.0248996899832454,"High vs Low","FECH",0.908024078235171
"MYO9A",1860.1485588035,-0.0158523473552685,0.0813940402036656,-0.194760541626912,0.845580413918186,0.94808926602585,-0.0109880098745612,"High vs Low","MYO9A",0.94808926602585
"DDX3Y",962.072418022959,0.214151943801299,0.491554378213966,0.435662773627217,0.663081418708267,0.870147434419495,0.148438816057302,"High vs Low","DDX3Y",0.870147434419495
"PFKP",8152.1923377978,0.0575253024183979,0.150836800486696,0.381374453931565,0.702925414048113,0.891660248607541,0.0398735011821707,"High vs Low","PFKP",0.891660248607541
"IDI1",3112.23150613421,-0.0625329468159891,0.103353062725793,-0.605042029396806,0.545151070850222,0.812841579415528,-0.0433445357776079,"High vs Low","IDI1",0.812841579415528
"SP100",3886.47683250602,0.0155934702523427,0.0679358256539377,0.229532357960514,0.818455173845915,0.939445675058774,0.0108085699405568,"High vs Low","SP100",0.939445675058774
"KLF6",7871.43462241927,-0.019882095979241,0.0966602394250713,-0.205690531054945,0.837032655532425,0.945846401131861,-0.0137812187716332,"High vs Low","KLF6",0.945846401131861
"PPAP2A",1500.30248279664,0.124375530881008,0.122148114291653,1.01823537434263,0.308566112190254,0.647135803301079,0.0862105485608169,"High vs Low","PPAP2A",0.647135803301079
"NEO1",2929.53908518244,-0.1563802121641,0.125058483689075,-1.25045664677095,0.211132782709246,0.555122840498695,-0.108394503156912,"High vs Low","NEO1",0.555122840498695
"TRAM1",23773.6405688897,-0.133384932447569,0.109910026829085,-1.21358293047265,0.224907028538636,0.569068147325128,-0.092455389855211,"High vs Low","TRAM1",0.569068147325128
"PHKA1",1258.38099882042,0.0513176265626531,0.100609994056521,0.510064900051815,0.610005994625393,0.845200819291119,0.0355706681649312,"High vs Low","PHKA1",0.845200819291119
"TNFRSF1A",8177.217711801,-0.0326682762117577,0.074671923595575,-0.437490754740562,0.661755479505967,0.869918035210533,-0.0226439235499334,"High vs Low","TNFRSF1A",0.869918035210533
"CACNB1",1117.95191196239,0.226010959124131,0.152075915392333,1.48617194603798,0.137233645959393,0.461359649280956,0.156658859092541,"High vs Low","CACNB1",0.461359649280956
"EVI5",1190.32091421895,-0.0925187919063696,0.0607411959046802,-1.52316381869658,0.127717725608298,0.448537510921233,-0.0641291397587124,"High vs Low","EVI5",0.448537510921233
"STOML1",871.168840519072,-0.0135251457891622,0.0922773800206207,-0.146570544006991,0.883471005014806,0.962819856662341,-0.00937491667042003,"High vs Low","STOML1",0.962819856662341
"PKM",66583.4384756621,-0.163246728297278,0.0875170460538071,-1.86531350928951,0.06213747265657,0.325305617283013,-0.113154009454894,"High vs Low","PKM",0.325305617283013
"DHX29",2047.27790008103,-0.0727082236410548,0.0679878693597382,-1.06942936035163,0.284876243374774,0.626354761315102,-0.050397500220319,"High vs Low","DHX29",0.626354761315102
"DNTTIP2",3325.89915042293,-0.0598105197562967,0.0690229069505423,-0.866531451640443,0.386198786322214,0.711578717969105,-0.0414574931369019,"High vs Low","DNTTIP2",0.711578717969105
"METTL22",639.88321817695,0.180136698622388,0.0736121799201079,2.44710452560829,0.0144009068417124,0.16447685603787,0.124861244765485,"High vs Low","METTL22",0.16447685603787
"TP53BP1",2239.70924676189,-0.103299445093712,0.0766528365662271,-1.3476271684279,0.177778327771953,0.51523897903482,-0.0716017191201131,"High vs Low","TP53BP1",0.51523897903482
"TRO",319.251179120181,-0.0223604944887869,0.145483797217502,-0.153697490142888,0.877848263843649,0.960481300934706,-0.0154991137108288,"High vs Low","TRO",0.960481300934706
"RRP15",1334.93670305347,-0.00762754543691751,0.0715857653081265,-0.106551147481434,0.915145076516852,0.97587515691327,-0.0052870116141922,"High vs Low","RRP15",0.97587515691327
"RHOA",26074.8144268984,-0.138969729353097,0.0522642081396829,-2.65898469142941,0.00783765241583092,0.121600942571365,-0.0963264760842779,"High vs Low","RHOA",0.121600942571365
"DHX8",3309.61978070493,0.00531740564772792,0.05632454984986,0.0944065360824387,0.924786223953743,0.978748353607725,0.00368574473261621,"High vs Low","DHX8",0.978748353607725
"PRKCZ",2058.93534686113,0.0224325068400366,0.119062446901658,0.18840959029311,0.850555582360135,0.950728867081583,0.0155490288690631,"High vs Low","PRKCZ",0.950728867081583
"ZFY",262.301143139443,0.178018707866933,0.549033401715031,0.324240214367378,0.745756178543648,0.911132406249319,0.123393165444889,"High vs Low","ZFY",0.911132406249319
"IARS2",7620.56888383057,0.0181156533407642,0.0741188488364203,0.244413582039641,0.806910523760681,0.935857281586359,0.012556814037152,"High vs Low","IARS2",0.935857281586359
"SYT1",501.782660042253,0.144399095981743,0.251447055658437,0.57427236761083,0.565783504910756,0.823432061917326,0.10008982625515,"High vs Low","SYT1",0.823432061917326
"NAV3",188.741835789228,0.0716027687742571,0.159920668123751,0.447739304833625,0.654341351742535,0.865738422243537,0.0496312572961619,"High vs Low","NAV3",0.865738422243537
"IDH3G",3111.41294744196,0.110290727693443,0.0732017152530203,1.50666862534881,0.131895617447584,0.453838598224088,0.0764477069426148,"High vs Low","IDH3G",0.453838598224088
"ROGDI",1632.67503416584,0.197076009379985,0.0863579803106599,2.2820821963533,0.0224844879024469,0.200492210957069,0.136602680257742,"High vs Low","ROGDI",0.200492210957069
"PDZD4",187.211486637621,-0.466653549139038,0.179954323236263,-2.59317776170549,0.00950936055530899,0.134637995621888,-0.323459591884016,"High vs Low","PDZD4",0.134637995621888
"ATP2B3",4.36696835359395,0.0551491215717041,0.258720428631101,0.21316106294157,0.831201337564271,0.943744427385256,0.0382264581277843,"High vs Low","ATP2B3",0.943744427385256
"ROCK1",3091.57622785363,-0.0154261411881211,0.074231914313357,-0.207810095304862,0.835377249778636,0.945357033707813,-0.0106925862714657,"High vs Low","ROCK1",0.945357033707813
"CBFB",2970.78341816577,0.0140342913072596,0.0538726795488602,0.260508506812457,0.794471554300587,0.931391133975732,0.00972782945078398,"High vs Low","CBFB",0.931391133975732
"PDK3",475.63905072189,-0.0570912016165777,0.109644766629676,-0.5206924449883,0.602581038223732,0.841814828761411,-0.0395726054353102,"High vs Low","PDK3",0.841814828761411
"HYAL2",3466.26943360301,-0.0331101982772492,0.0784209534093366,-0.422211116261527,0.672870928337777,0.875267878308991,-0.0229502405836561,"High vs Low","HYAL2",0.875267878308991
"HDAC4",1020.98302218879,0.09974926393998,0.0828686013999468,1.20370396332095,0.228704019866669,0.572691537805022,0.0691409210629271,"High vs Low","HDAC4",0.572691537805022
"RASSF1",1427.44701879086,0.0767729488017362,0.0674062795391656,1.13895840753424,0.254720502434096,0.596959006673627,0.0532149530051964,"High vs Low","RASSF1",0.596959006673627
"FGFR3",2039.47856287745,0.155060868990324,0.228787663570039,0.677750131150996,0.497930135045639,0.78509596273344,0.107480004155818,"High vs Low","FGFR3",0.78509596273344
"IFI35",2403.78576132022,0.323241213565046,0.1155452490466,2.79752924704572,0.00514951048247279,0.101628587182382,0.224053735823387,"High vs Low","IFI35",0.101628587182382
"HEATR6",1114.30414901899,0.124604934426151,0.0709723621789475,1.7556825023236,0.0791426361564155,0.364580230494001,0.0863695589813435,"High vs Low","HEATR6",0.364580230494001
"COASY",4548.18487457263,0.165548170014544,0.0669733518488127,2.47185134750695,0.0134415395781897,0.159868180439052,0.11474924729244,"High vs Low","COASY",0.159868180439052
