"","logFC","AveExpr","t","P.Value","adj.P.Val","B","group","genesymbol"
"SH3BGRL",-4.12961586317411,47.7451506716615,-1.59288835244326,0.11264919444161,0.69726065530492,-4.45989373759623,"High vs Low","SH3BGRL"
"MTG2",0.84513954947171,6.76789535551995,1.59273025360434,0.112684686348341,0.69726065530492,-4.46010494234749,"High vs Low","MTG2"
"SIGLEC8",0.189793050614119,0.851630764233436,1.59244839861109,0.112747982524266,0.69726065530492,-4.46048142274133,"High vs Low","SIGLEC8"
"SLC9B2",-0.167044489183368,1.05528536755493,-1.59235600692483,0.112768737065469,0.69726065530492,-4.46060481839517,"High vs Low","SLC9B2"
"COMMD4",0.683725573297821,7.84651274969719,1.59232085650246,0.112776633928086,0.69726065530492,-4.46065176244923,"High vs Low","COMMD4"
"OPLAH",1.23176761920083,7.64961842592312,1.59220177342849,0.112803390287744,0.69726065530492,-4.46081079265188,"High vs Low","OPLAH"
"FAM114A1",-1.91981273426665,18.3401895673243,-1.59170866112679,0.11291423959742,0.697467403695982,-4.46146919922142,"High vs Low","FAM114A1"
"CASQ1",0.0432720990417735,0.192808358251247,1.59159203274024,0.112940469742723,0.697467403695982,-4.46162489313627,"High vs Low","CASQ1"
"HNRNPL",1.51116856777454,30.9931260053106,1.59131665235885,0.113002422972882,0.697467403695982,-4.4619924701269,"High vs Low","HNRNPL"
"C11orf45",0.135067319799253,0.911820251780619,1.59116615030337,0.11303629331014,0.697467403695982,-4.46219333370568,"High vs Low","C11orf45"
"RP11.793H13.10",0.131584876633321,0.754935183950638,1.59110997518444,0.113048937528877,0.697467403695982,-4.46226830160065,"High vs Low","RP11.793H13.10"
"UNC5A",0.194991322758662,0.323952493368727,1.59057770044538,0.113168800691983,0.697945019121375,-4.46297851524015,"High vs Low","UNC5A"
"TRRAP",0.751240313830878,8.10920786622535,1.58983838090779,0.113335455624559,0.698202791479564,-4.46396460484357,"High vs Low","TRRAP"
"PON1",-0.467110945250335,0.899990694644683,-1.58973002172912,0.113359897937621,0.698202791479564,-4.46410909465738,"High vs Low","PON1"
"GLTSCR2",4.13370046049401,44.6603808986104,1.58964771286665,0.113378466939352,0.698202791479564,-4.46421884168824,"High vs Low","GLTSCR2"
"ITFG2",0.303490008656401,3.69208055594516,1.58963889796021,0.11338045573838,0.698202791479564,-4.46423059477038,"High vs Low","ITFG2"
"LEF1",-0.42627482670057,2.33622909989575,-1.58931496297059,0.113453560406004,0.698247840543797,-4.46466245944878,"High vs Low","LEF1"
"SRSF5",2.7800714765721,32.7288941766971,1.58923015462421,0.113472705871124,0.698247840543797,-4.46477551036045,"High vs Low","SRSF5"
"RP3.509I19.11",0.0274784769147861,0.139772673245689,1.58848423503518,0.113641207460995,0.698965049290015,-4.4657695804364,"High vs Low","RP3.509I19.11"
"NOV",-0.63816744871087,2.35733248172613,-1.58833792506819,0.11367428182712,0.698965049290015,-4.4659645111182,"High vs Low","NOV"
"TBRG1",0.315052909014433,4.57203427192387,1.58811760562695,0.113724100942027,0.699009969229459,-4.46625801261863,"High vs Low","TBRG1"
"NQO2",0.34914709068698,3.4233573765842,1.58735854194315,0.11389587468411,0.699667543575069,-4.46726890603474,"High vs Low","NQO2"
"RNASE10",0.0785434546644772,0.125843519700775,1.58712006967978,0.113949882659497,0.699667543575069,-4.4675863976196,"High vs Low","RNASE10"
"PRNP",-4.98963177839378,36.686343069871,-1.58708094753232,0.113958744781294,0.699667543575069,-4.46763847870958,"High vs Low","PRNP"
"MAF",-0.813209771947121,6.70645909483702,-1.58672519899043,0.114039355592547,0.699756006348305,-4.46811200916778,"High vs Low","MAF"
"ALDH3A1",-14.7982043167493,17.2791565883704,-1.58664174971597,0.114058271318177,0.699756006348305,-4.46822307202818,"High vs Low","ALDH3A1"
"SEMA4C",1.16049594775589,12.3614220865777,1.5856760474999,0.114277351252361,0.700288819767531,-4.46950791406274,"High vs Low","SEMA4C"
"ADAM12",-0.705718348320612,3.0786282841199,-1.58541329964411,0.114337016112616,0.700288819767531,-4.4698573615796,"High vs Low","ADAM12"
"PIK3C2A",-0.499666125513453,6.54934369979682,-1.58533572518823,0.114354636462855,0.700288819767531,-4.46996052272265,"High vs Low","PIK3C2A"
"KCNB2",0.228904714849842,0.179390688233876,1.58510650674297,0.114406713976504,0.700288819767531,-4.47026531647795,"High vs Low","KCNB2"
"ZBED1",1.86347249320955,18.6771458982835,1.58499396349666,0.114432290230595,0.700288819767531,-4.47041495050637,"High vs Low","ZBED1"
"PSEN1",-0.562837572868819,9.86749530697991,-1.58478962357315,0.114478739515644,0.700288819767531,-4.47068660812961,"High vs Low","PSEN1"
"DYNC1LI1",-0.317145144934582,5.82668586433028,-1.58446673621824,0.114552166724938,0.700288819767531,-4.47111579792393,"High vs Low","DYNC1LI1"
"GNB1L",0.11362325779995,0.964780861134143,1.58445007035855,0.114555957689531,0.700288819767531,-4.47113794828318,"High vs Low","GNB1L"
"TP53INP2",1.6257221179037,12.6019225914247,1.58443634206841,0.114559080523115,0.700288819767531,-4.47115619418981,"High vs Low","TP53INP2"
"ERF",1.20933191301786,12.7366732298464,1.58403877276636,0.114649546600863,0.700288819767531,-4.47168452625325,"High vs Low","ERF"
"TRERF1",0.336008745541608,2.28922566611593,1.58391189517464,0.114678429248024,0.700288819767531,-4.47185310742598,"High vs Low","TRERF1"
"RMI2",0.946794297572256,5.96128775270857,1.5838912303597,0.11468313397022,0.700288819767531,-4.47188056334433,"High vs Low","RMI2"
"FAM173B",-0.692348039388187,6.39323643165166,-1.58370891041174,0.11472464906012,0.700288819767531,-4.4721227842101,"High vs Low","FAM173B"
"MFAP1",-0.950490460535944,14.317024888154,-1.58363536576417,0.114741398884183,0.700288819767531,-4.47222048414731,"High vs Low","MFAP1"
"TMEM238",0.749176018947711,4.98203327681911,1.58307602599347,0.114868852160742,0.700527567424698,-4.47296339111214,"High vs Low","TMEM238"
"EHD4",-0.743699538376292,10.2312153819994,-1.58299177858998,0.114888058807563,0.700527567424698,-4.47307526515283,"High vs Low","EHD4"
"SPDYE6",0.0694847577181048,0.348869468488372,1.58269607308111,0.114955493618435,0.700527567424698,-4.47346789334069,"High vs Low","SPDYE6"
"AURKA",1.40489537154076,7.95014871324781,1.58222880920025,0.115062115746091,0.700527567424698,-4.47408816560918,"High vs Low","AURKA"
"SLC13A5",-0.0595256686382575,0.0881903089347935,-1.58221598510183,0.115065043103781,0.700527567424698,-4.47410518652244,"High vs Low","SLC13A5"
"LMNB1",2.3246273796689,13.2263220262822,1.58214054700898,0.115082264555777,0.700527567424698,-4.47420530976928,"High vs Low","LMNB1"
"CXCL3",-0.842235959610423,3.47236451850887,-1.58212312597684,0.115086241821702,0.700527567424698,-4.47422843072058,"High vs Low","CXCL3"
"ABHD13",-0.313542288189351,4.26924596656415,-1.58190516732548,0.115136011538238,0.700527567424698,-4.47451768146026,"High vs Low","ABHD13"
"VTI1B",-0.673077139106457,12.3485423542635,-1.58178275504021,0.115163971216942,0.700527567424698,-4.47468011656315,"High vs Low","VTI1B"
"MTBP",0.111796890578885,0.74677942614494,1.58098470029178,0.115346383394091,0.701308330063184,-4.47573879615033,"High vs Low","MTBP"
"NCOR2",1.81915349462257,21.0359617776734,1.58072799202327,0.115405108070449,0.701308330063184,-4.47607922839346,"High vs Low","NCOR2"
"GNL2",1.014895350884,12.5123920921141,1.58066166058109,0.115420285923305,0.701308330063184,-4.47616718471689,"High vs Low","GNL2"
"CACNG4",-1.9969119332858,5.9797548156327,-1.5799875919725,0.115574614864506,0.701986633765131,-4.47706080433856,"High vs Low","CACNG4"
"LMBRD1",-1.89939570445405,24.6497851482728,-1.57969696336186,0.115641205070456,0.70205805908936,-4.47744597915818,"High vs Low","LMBRD1"
"TMEM120A",-1.90767182737515,20.5360315043724,-1.57955703153998,0.115673277744045,0.70205805908936,-4.47763140847166,"High vs Low","TMEM120A"
"LGALS7B",1.48284674236107,2.0949556344612,1.5793643739051,0.115717446807973,0.70205805908936,-4.47788668072462,"High vs Low","LGALS7B"
"TTI1",0.655405847173653,8.14527053387055,1.57911932457334,0.115773646583206,0.70205805908936,-4.4782113284152,"High vs Low","TTI1"
"CCDC84",0.772671940741554,5.15931142640378,1.5790050158159,0.115799869617464,0.70205805908936,-4.47836275083737,"High vs Low","CCDC84"
"ZSCAN23",0.0587276363913029,0.25549536798326,1.57866150864963,0.115878700272955,0.702277032763702,-4.47881772337868,"High vs Low","ZSCAN23"
"LIN7A",-0.326530416384188,0.680632932637667,-1.57846037426667,0.115924877843796,0.702298025610794,-4.47908407955064,"High vs Low","LIN7A"
"GPR113",0.0284035997437775,0.182986213993501,1.5781599713997,0.115993873153562,0.702457186884295,-4.47948183244005,"High vs Low","GPR113"
"D2HGDH",0.808603957859907,6.01727117697049,1.57777087810891,0.11608328682092,0.702739838700134,-4.47999690764158,"High vs Low","D2HGDH"
"CTPS1",1.63401889994468,7.5221711001406,1.57716149396636,0.116223432935355,0.703091849387314,-4.48080335169685,"High vs Low","CTPS1"
"ATP1B2",0.16729734848247,0.77036308148239,1.57714617291238,0.116226958194546,0.703091849387314,-4.48082362329562,"High vs Low","ATP1B2"
"RRAGA",-2.68506384590512,42.6858809562465,-1.57659581356435,0.116353647851545,0.703489133234772,-4.48155168781231,"High vs Low","RRAGA"
"NPPC",0.341261288782897,0.347918830655461,1.57638260095668,0.116402757557433,0.703489133234772,-4.48183367800572,"High vs Low","NPPC"
"PIANP",0.112778215450533,0.316268217805694,1.57625540527511,0.116432062613074,0.703489133234772,-4.48200188646522,"High vs Low","PIANP"
"C7orf43",0.763026871679266,7.79428096855691,1.57610800258263,0.116466030532751,0.703489133234772,-4.48219680092071,"High vs Low","C7orf43"
"CDC42SE1",2.55629683079514,38.5647924650202,1.57576461991478,0.116545191069299,0.703489133234772,-4.48265079601661,"High vs Low","CDC42SE1"
"CDK6",-1.40537432520629,2.95479813883201,-1.57557152461634,0.116589724318313,0.703489133234772,-4.48290604998755,"High vs Low","CDK6"
"SEC23A",-1.155375418731,8.09046695277903,-1.57556107245344,0.116592135267288,0.703489133234772,-4.48291986590287,"High vs Low","SEC23A"
"SMARCE1",0.523353216098721,6.94650289922488,1.57528517100422,0.116655790356841,0.703510850883608,-4.48328452667219,"High vs Low","SMARCE1"
"ST6GALNAC4",2.61612188083196,17.7632328254247,1.57495746711347,0.116731432847716,0.703510850883608,-4.4837175742766,"High vs Low","ST6GALNAC4"
"C2orf40",-0.511626993682846,1.38554006633127,-1.5747665512657,0.116775519017566,0.703510850883608,-4.48396982150201,"High vs Low","C2orf40"
"NAGA",-1.28171392291688,19.2926853121772,-1.57475063325682,0.116779195388987,0.703510850883608,-4.48399085179821,"High vs Low","NAGA"
"ZMYM3",0.654944463524103,8.85679627880972,1.57461869150319,0.116809671749924,0.703510850883608,-4.48416516049048,"High vs Low","ZMYM3"
"RLN3",0.179251218890592,0.511720240936353,1.57426875866889,0.116890530904384,0.703565819963312,-4.48462738905095,"High vs Low","RLN3"
"CDHR2",-0.42102005309122,0.504785521121938,-1.57406110112125,0.116938535359461,0.703565819963312,-4.48490163796177,"High vs Low","CDHR2"
"PSCA",-19.2450180188616,16.100246117354,-1.57397000449696,0.116959599198714,0.703565819963312,-4.48502193622087,"High vs Low","PSCA"
"C16orf70",0.22012538939408,3.58075495212972,1.57372991902872,0.117015127392485,0.703565819963312,-4.48533895021903,"High vs Low","C16orf70"
"CD63",-36.9550181349808,365.038653448972,-1.57365373249011,0.117032752560495,0.703565819963312,-4.48543953871479,"High vs Low","CD63"
"IL3RA",0.946397266510194,7.1622057036563,1.57308095925868,0.117165326446407,0.703947670626246,-4.486195614928,"High vs Low","IL3RA"
"COL26A1",0.268325845688464,0.492943117068397,1.57300939743043,0.117181898461503,0.703947670626246,-4.48629005964803,"High vs Low","COL26A1"
"ACSS1",1.02862237034223,6.35556088271375,1.57235617681562,0.117333254467411,0.703958272813132,-4.48715196325192,"High vs Low","ACSS1"
"FAM50B",0.848878040217921,6.21882320261875,1.57235245655797,0.117334116920723,0.703958272813132,-4.48715687101391,"High vs Low","FAM50B"
"C12orf49",-2.05517607511903,11.6910264677402,-1.57229835211845,0.117346660315415,0.703958272813132,-4.48722824428468,"High vs Low","C12orf49"
"SNTN",-0.47553756893918,1.12786548944494,-1.57226271927991,0.117354921893978,0.703958272813132,-4.48727524895901,"High vs Low","SNTN"
"FZD7",-0.835325770431711,5.00512664640704,-1.57193723054117,0.117430408698538,0.704065989529463,-4.48770456589725,"High vs Low","FZD7"
"KLF7",-0.47889636186101,4.69824756970889,-1.57181605458324,0.117458521425576,0.704065989529463,-4.48786437386613,"High vs Low","KLF7"
"CDKN2D",0.775951011542866,5.6271113333036,1.57156704967245,0.117516307064846,0.704074948818714,-4.488192726178,"High vs Low","CDKN2D"
"PEX11G",0.296043514903267,2.83286939729689,1.57144060347618,0.117545659561329,0.704074948818714,-4.48835944606854,"High vs Low","PEX11G"
"ZNF26",0.0942700071141401,0.95601740246423,1.5709811832966,0.117652355504946,0.70407503666426,-4.48896508372369,"High vs Low","ZNF26"
"SMC3",1.54051822130889,14.9352546256896,1.57094350852726,0.117661108504058,0.70407503666426,-4.48901474141152,"High vs Low","SMC3"
"PNPLA7",0.419560418896254,1.51505149019538,1.57058930372497,0.117743426256694,0.70407503666426,-4.48948154864939,"High vs Low","PNPLA7"
"ZNF653",0.120383485008005,1.64948552307866,1.57050012300731,0.117764159164955,0.70407503666426,-4.489599063946,"High vs Low","ZNF653"
"PBX3",-0.731862312389009,6.15088285784479,-1.57028617593003,0.117813909762464,0.70407503666426,-4.48988095998763,"High vs Low","PBX3"
"AHCYL2",-5.1530665717619,25.9176182722128,-1.57003174211983,0.117873096636254,0.70407503666426,-4.49021615254091,"High vs Low","AHCYL2"
"GPRC5D",0.255214975252712,1.17977449168384,1.57000783998111,0.117878658003819,0.70407503666426,-4.49024763863675,"High vs Low","GPRC5D"
"PXMP4",1.404761424015,8.02738097181238,1.56978135348707,0.117931365445253,0.70407503666426,-4.49054596431103,"High vs Low","PXMP4"
"IL1RL2",0.270482387862423,1.51092760681501,1.5696592794709,0.117959781964343,0.70407503666426,-4.49070674156154,"High vs Low","IL1RL2"
"REST",-0.377997413409206,5.54454706638295,-1.56959867468645,0.117973891619635,0.70407503666426,-4.49078655640443,"High vs Low","REST"
"C7orf26",0.826902816009374,11.8509191468592,1.56923415691085,0.11805878466733,0.704326029571933,-4.49126655302641,"High vs Low","C7orf26"
"TMEM144",-0.242959855467046,2.19321189622156,-1.56898240379332,0.118117443965532,0.70442038943826,-4.49159799787522,"High vs Low","TMEM144"
"COPE",3.66128214305093,43.4069863747257,1.56789375197536,0.118371368459323,0.705664490579279,-4.49303066308922,"High vs Low","COPE"
"CCDC101",0.615407269731051,6.84046650085834,1.56760529574311,0.118438722130281,0.705664490579279,-4.49341010902583,"High vs Low","CCDC101"
"HSPA2",1.00513014442624,2.83353109583703,1.56750404512783,0.11846237102174,0.705664490579279,-4.49354328168583,"High vs Low","HSPA2"
"ISYNA1",2.60703648627002,15.7134057709092,1.56685313848283,0.118614490952977,0.705664490579279,-4.49439920452122,"High vs Low","ISYNA1"
"BZRAP1",0.391441522329611,1.93856090563073,1.56647657417973,0.11870256619074,0.705664490579279,-4.49489421725286,"High vs Low","BZRAP1"
"CACNA1I",0.0766573990287983,0.22559189308505,1.56643402572891,0.118712521162809,0.705664490579279,-4.4949501420462,"High vs Low","CACNA1I"
"RIMKLB",2.22429907509533,5.31887484248653,1.56636332104621,0.118729065247221,0.705664490579279,-4.49504307152931,"High vs Low","RIMKLB"
"ABCA3",8.57498478603304,36.6110574016599,1.56630695648603,0.118742255211355,0.705664490579279,-4.49511715039236,"High vs Low","ABCA3"
"CLEC7A",1.16202770735887,6.95188261808589,1.56626419197525,0.118752263377153,0.705664490579279,-4.49517335323838,"High vs Low","CLEC7A"
"NUBP1",0.649998144685979,10.6574157320909,1.56625147629514,0.118755239352443,0.705664490579279,-4.49519006441008,"High vs Low","NUBP1"
"MYDGF",-10.1127319696887,75.1627292674152,-1.56603715977569,0.118805406807988,0.705707550121726,-4.49547170308743,"High vs Low","MYDGF"
"EMCN",-0.470017264374148,2.52205741947632,-1.56557898799458,0.118912712293654,0.705855892624937,-4.49607367212826,"High vs Low","EMCN"
"NIPAL2",-0.658283552046091,6.24244471648696,-1.56524680323274,0.118990558992362,0.705855892624937,-4.4965100058209,"High vs Low","NIPAL2"
"DSN1",1.09476405430402,9.33956417219691,1.56506582234213,0.119032988351973,0.705855892624937,-4.49674769117467,"High vs Low","DSN1"
"CLSTN2",-0.0877829712191121,0.324091655253226,-1.56498841811813,0.11905113872882,0.705855892624937,-4.49684933931594,"High vs Low","CLSTN2"
"PROM1",-2.19215785453395,5.10945839919729,-1.56451411994887,0.11916240375371,0.705855892624937,-4.49747208633684,"High vs Low","PROM1"
"INCA1",0.267418214279239,2.40174223281079,1.56446077364811,0.119174923329207,0.705855892624937,-4.4975421177981,"High vs Low","INCA1"
"SRSF7",1.8612003429299,29.9587045060396,1.56430508118906,0.119211467946231,0.705855892624937,-4.49774649299763,"High vs Low","SRSF7"
"ZNF263",0.336002068808559,4.86424658425346,1.56429585627076,0.119213633525147,0.705855892624937,-4.49775860179038,"High vs Low","ZNF263"
"PLEKHB2",-1.51736675422987,22.8595670103583,-1.56427137328169,0.119219381135241,0.705855892624937,-4.49779073826242,"High vs Low","PLEKHB2"
"HELZ2",0.879238396343678,6.82381104927941,1.56399167572458,0.119285058265656,0.705855892624937,-4.49815783565442,"High vs Low","HELZ2"
"AVEN",-0.632662285223206,6.44340092984332,-1.56389025120091,0.119308881298641,0.705855892624937,-4.49829093749444,"High vs Low","AVEN"
"GAN",0.159108661275452,1.11531051486386,1.56368812951712,0.119356367713418,0.705855892624937,-4.49855616156322,"High vs Low","GAN"
"TCEB3",1.1275495668567,14.5971536321335,1.56348616053903,0.119403833145939,0.705855892624937,-4.49882115189641,"High vs Low","TCEB3"
"ZNF530",0.0950311460756161,0.861572371446715,1.56336888683541,0.119431400880828,0.705855892624937,-4.49897500377864,"High vs Low","ZNF530"
"SDR42E1",0.139881954126865,1.02379401363381,1.56264051175695,0.119602733750431,0.706491322027373,-4.49993031047217,"High vs Low","SDR42E1"
"MARK3",0.483759402602417,7.6989683850012,1.56254653585144,0.11962485345604,0.706491322027373,-4.50005353380575,"High vs Low","MARK3"
"TNFAIP6",-0.950488071569871,4.00215875419918,-1.56231877989043,0.119678475210324,0.706554215227344,-4.50035214262551,"High vs Low","TNFAIP6"
"PGM1",-2.09171145634586,22.3149949021344,-1.56211019630487,0.119727599744675,0.706590522254827,-4.5006255775147,"High vs Low","PGM1"
"OXGR1",0.140979335751284,0.160180447727089,1.56118069426954,0.119946704670215,0.707629608248178,-4.50184364123799,"High vs Low","OXGR1"
"ADORA3",-0.317040414835177,2.03854125534645,-1.56033540960436,0.120146232045702,0.707655330079264,-4.50295072930866,"High vs Low","ADORA3"
"NEK1",-0.156699166767124,1.70882997194924,-1.55999857354028,0.120225814255724,0.707655330079264,-4.50339172821067,"High vs Low","NEK1"
"MPZ",0.0843086806611213,0.668965667806802,1.55997742167486,0.120230813064923,0.707655330079264,-4.50341941796195,"High vs Low","MPZ"
"POLR3E",0.386846351142192,4.82966333048811,1.55989326101097,0.120250704333351,0.707655330079264,-4.50352958844435,"High vs Low","POLR3E"
"ALDH1B1",-1.67960495751342,13.5917667441103,-1.55989312954724,0.12025073540667,0.707655330079264,-4.50352976053235,"High vs Low","ALDH1B1"
"ZNF695",0.0870436759103675,0.307886858187052,1.55951072740227,0.120341148375236,0.707655330079264,-4.50403027093016,"High vs Low","ZNF695"
"PPM1H",1.09730647136186,4.74620127894732,1.55944089224345,0.120357665584844,0.707655330079264,-4.50412166237956,"High vs Low","PPM1H"
"RAB11FIP3",0.856372046665468,8.08490528991442,1.55941872755657,0.120362908286025,0.707655330079264,-4.50415066789311,"High vs Low","RAB11FIP3"
"KIF2C",1.47458362834904,6.7828318353478,1.55931659929137,0.120387067414944,0.707655330079264,-4.50428431145802,"High vs Low","KIF2C"
"GJB4",-0.205312806325065,0.314695112970374,-1.55910114385676,0.120438047387505,0.707655330079264,-4.50456622534001,"High vs Low","GJB4"
"NHLRC1",0.348492565678106,2.63234688168871,1.55906173153125,0.120447374773023,0.707655330079264,-4.50461779051401,"High vs Low","NHLRC1"
"UNC119",0.444315329255323,6.01322647155221,1.55894863756668,0.120474142937156,0.707655330079264,-4.50476575011805,"High vs Low","UNC119"
"IER5L",-1.24866361857505,6.4845276816149,-1.55859709020253,0.120557380481779,0.707655330079264,-4.50522560893793,"High vs Low","IER5L"
"CTB.55O6.8",0.58429620726837,3.84422454760831,1.55855344600198,0.12056771748937,0.707655330079264,-4.50528269283015,"High vs Low","CTB.55O6.8"
"UHRF1",0.643706943743779,3.22352282728096,1.55843127515462,0.120596657029686,0.707655330079264,-4.50544247639729,"High vs Low","UHRF1"
"MRPL34",1.84293340282512,17.3014200430059,1.55789553081977,0.120723627523555,0.708020162474569,-4.50614301616364,"High vs Low","MRPL34"
"RFT1",-0.266071840077231,4.5654365698065,-1.5578055881108,0.120744954116208,0.708020162474569,-4.50626060232325,"High vs Low","RFT1"
"RGL4",0.051782882808889,0.390389578954778,1.55697937471579,0.120940999042862,0.708828883086133,-4.50734043890139,"High vs Low","RGL4"
"REEP3",-2.88296031554522,19.1880309038665,-1.55686105694662,0.120969094145462,0.708828883086133,-4.50749503105314,"High vs Low","REEP3"
"TCF19",1.46019003580125,7.53069986854452,1.5559707146211,0.121180675025317,0.709815696033583,-4.50865797128854,"High vs Low","TCF19"
"TF",6.26591709615883,5.15428909736242,1.55564665683425,0.121257756412563,0.709864380862899,-4.50908108560622,"High vs Low","TF"
"GCKR",-0.260562091105615,0.405984275184413,-1.55552752723898,0.121286102652929,0.709864380862899,-4.50923660861545,"High vs Low","GCKR"
"INS",0.049784720841839,0.0288077926368889,1.55536107069788,0.121325718824317,0.709864380862899,-4.50945389724701,"High vs Low","INS"
"KPNA4",-0.76369676835327,10.2898764088029,-1.55521000034696,0.121361681949009,0.709864380862899,-4.50965108147849,"High vs Low","KPNA4"
"CAPN9",-1.38371121269922,3.89546318707804,-1.55437839599192,0.121559800260694,0.710073521352084,-4.51073619703892,"High vs Low","CAPN9"
"LXN",-1.46634484319885,12.549917001018,-1.55435670942009,0.121564970193852,0.710073521352084,-4.51076448710766,"High vs Low","LXN"
"COL4A5",-0.571801066523793,2.25333026003248,-1.55407068467143,0.121633172776339,0.710073521352084,-4.51113756955789,"High vs Low","COL4A5"
"DTX4",-2.37350313121916,14.520998870495,-1.55404366854428,0.121639616327113,0.710073521352084,-4.51117280515856,"High vs Low","DTX4"
"KSR1",0.810516210758136,4.47016933311788,1.55390410096102,0.12167290853296,0.710073521352084,-4.51135482572611,"High vs Low","KSR1"
"PRAME",3.98366041570225,8.02801820065162,1.55384926455772,0.121685991075236,0.710073521352084,-4.51142633763914,"High vs Low","PRAME"
"LGALS1",-70.9308568448894,243.611567638109,-1.55379162516041,0.121699743533036,0.710073521352084,-4.51150150227353,"High vs Low","LGALS1"
"RALGDS",0.936585036771667,11.5505560781067,1.55327148458767,0.1218239017006,0.710439072296025,-4.51217966850576,"High vs Low","RALGDS"
"MME",-1.57149940361857,2.45038512808346,-1.55314185964058,0.121854858845589,0.710439072296025,-4.51234864080426,"High vs Low","MME"
"LTB4R2",0.141877252535104,0.84884858101676,1.55298628359698,0.121892021831108,0.710439072296025,-4.51255142345069,"High vs Low","LTB4R2"
"DENND2A",0.365577312999594,1.83763957433672,1.5527226864341,0.121955008558649,0.710506647988141,-4.51289495899626,"High vs Low","DENND2A"
"TSPAN2",-0.318136007228063,1.76563917125373,-1.55257211167028,0.121991000000777,0.710506647988141,-4.51309117150814,"High vs Low","TSPAN2"
"C1GALT1C1",-1.55309183208269,20.3480724947745,-1.55239537836042,0.122033254708582,0.710506647988141,-4.51332144731256,"High vs Low","C1GALT1C1"
"IBA57",0.098210050385809,1.08204509384752,1.55171425929101,0.122196209461196,0.711013974169026,-4.51420867685368,"High vs Low","IBA57"
"WDR27",0.209071292777029,1.53215156439513,1.5514692201296,0.122254875877,0.711013974169026,-4.51452777344103,"High vs Low","WDR27"
"DENND4C",-0.568740014021654,5.52658041234519,-1.55110320620148,0.122342546926,0.711013974169026,-4.51500431516128,"High vs Low","DENND4C"
"C8orf44",0.22320050520418,1.86999489835222,1.55055275957994,0.12247448814363,0.711013974169026,-4.51572077770657,"High vs Low","C8orf44"
"PDE4DIP",-0.264360898909429,2.83812252202112,-1.55054298958835,0.122476831006584,0.711013974169026,-4.51573349211094,"High vs Low","PDE4DIP"
"CDKN2AIPNL",1.07238607292375,11.8068027044054,1.55048065310488,0.122491780246646,0.711013974169026,-4.51581461329637,"High vs Low","CDKN2AIPNL"
"MARC2",1.0840587981149,6.99224262547994,1.55035966551319,0.122520799014848,0.711013974169026,-4.51597205065683,"High vs Low","MARC2"
"CA5B",-0.122398771244259,0.938816248430479,-1.55034453830761,0.122524427642285,0.711013974169026,-4.51599173437316,"High vs Low","CA5B"
"C7orf50",1.95371775226477,17.3043343998669,1.55008677086801,0.122586272416246,0.711013974169026,-4.51632711594468,"High vs Low","C7orf50"
"KEL",-0.0706635520719732,0.210544217113817,-1.5498594331042,0.122640836738862,0.711013974169026,-4.51662286032039,"High vs Low","KEL"
"CEBPA",1.88832665747233,9.95381606361646,1.54977125958573,0.122662004789163,0.711013974169026,-4.51673755413617,"High vs Low","CEBPA"
"SPINK13",-1.59961911371499,1.63292647337317,-1.54959589830215,0.122704112780007,0.711013974169026,-4.51696564062496,"High vs Low","SPINK13"
"IFI44L",1.26941044423725,4.9287950505376,1.54934290404325,0.122764882142588,0.711013974169026,-4.51729465737607,"High vs Low","IFI44L"
"MORC2",0.721538605905,9.7965321103124,1.54873013689614,0.122912167265821,0.711013974169026,-4.51809133854845,"High vs Low","MORC2"
"CNGB1",0.154687270366081,0.382251675009409,1.54817266642862,0.12304628194258,0.711013974169026,-4.518815859647,"High vs Low","CNGB1"
"MIPEP",-0.372678090789768,4.87821370666848,-1.54755238788183,0.123195642045028,0.711013974169026,-4.51962171098755,"High vs Low","MIPEP"
"ZNF84",0.280441100290343,3.35846520470152,1.54747659940676,0.123213901316124,0.711013974169026,-4.51972015201946,"High vs Low","ZNF84"
"TMEM106A",-0.353250537464071,3.71568955325403,-1.54731319587608,0.123253276406657,0.711013974169026,-4.51993237954546,"High vs Low","TMEM106A"
"CTSV",-0.611331142500884,1.81417102319061,-1.54711384889623,0.123301326130121,0.711013974169026,-4.52019126062948,"High vs Low","CTSV"
"RAD54L",0.41203975353528,2.09356288630218,1.54707135552667,0.123311570450007,0.711013974169026,-4.52024644025464,"High vs Low","RAD54L"
"TPSD1",0.740704864830732,2.24807984426917,1.54688991945619,0.123355318665054,0.711013974169026,-4.52048202684806,"High vs Low","TPSD1"
"C12orf5",-0.397792171376189,4.5152564444571,-1.5468463492191,0.123365826221424,0.711013974169026,-4.52053859683518,"High vs Low","C12orf5"
"MDM4",0.49035865962504,4.64840513545438,1.54663239065221,0.123417435457945,0.711013974169026,-4.52081637020014,"High vs Low","MDM4"
"STK32A",-0.646004320627448,3.3555774328854,-1.54661086932549,0.123422627585781,0.711013974169026,-4.52084430835612,"High vs Low","STK32A"
"STRIP2",-0.780369183114839,2.13027551530841,-1.54648409419457,0.123453216206154,0.711013974169026,-4.52100887524947,"High vs Low","STRIP2"
"ELTD1",-0.585672612784967,5.03293598920434,-1.54620115692501,0.123521505510401,0.711013974169026,-4.52137610891507,"High vs Low","ELTD1"
"CCDC107",-0.43677302843965,4.32693004062359,-1.54606437691592,0.123554529168776,0.711013974169026,-4.52155361674192,"High vs Low","CCDC107"
