"","logFC","AveExpr","t","P.Value","adj.P.Val","B","group","genesymbol"
"FST",-1.58833260927148,3.29236935899653,-1.4192874746952,0.157258325700673,0.752953229810852,-4.51665744223856,"High vs Low","FST"
"RHNO1",-0.998315775815502,13.2974958093614,-1.41887080821342,0.157379650107633,0.753314761883464,-4.51708680936653,"High vs Low","RHNO1"
"SLC13A3",0.829081096620679,1.51345245362299,1.41865641580457,0.157442104436667,0.753394377516787,-4.51730768882249,"High vs Low","SLC13A3"
"SESN1",-0.43425608574297,3.96012810642471,-1.41813772778424,0.157593280883478,0.753498550422407,-4.5178419363944,"High vs Low","SESN1"
"VAV2",0.932384113814402,11.6743464265596,1.41810483157892,0.157602872521876,0.753498550422407,-4.51787581298321,"High vs Low","VAV2"
"PLEKHH1",0.360006264770274,0.984617720794957,1.41800628338284,0.157631609160167,0.753498550422407,-4.51797729355209,"High vs Low","PLEKHH1"
"CTD.2616J11.11",0.0385632230107974,0.247260371721339,1.41795287447613,0.157647184859085,0.753498550422407,-4.51803228880178,"High vs Low","CTD.2616J11.11"
"NOC3L",-0.354032425617286,4.72305656370055,-1.41753898871243,0.157767926633133,0.75385650964893,-4.518458399159,"High vs Low","NOC3L"
"CROCC",0.331892863097484,3.32271104498471,1.4169362005794,0.157943902554593,0.753983722153182,-4.51907877403549,"High vs Low","CROCC"
"MEDAG",0.746046637439621,3.39624096455198,1.41691621439412,0.157949739816863,0.753983722153182,-4.51909933891752,"High vs Low","MEDAG"
"LRRC34",-0.0952564504977698,0.650048597027184,-1.41681621841488,0.157978947598976,0.753983722153182,-4.51920222600975,"High vs Low","LRRC34"
"RWDD1",-0.446093406850725,6.49805278169876,-1.4165020854879,0.158070729346171,0.753983722153182,-4.51952539511043,"High vs Low","RWDD1"
"TP63",-1.53738693556805,2.63376742595104,-1.41636740210673,0.158110092898721,0.753983722153182,-4.51966393128454,"High vs Low","TP63"
"RPL3L",0.0632122033249314,0.123949036036006,1.41623814101048,0.158147878724209,0.753983722153182,-4.51979687796415,"High vs Low","RPL3L"
"P2RX6",0.0441112796424581,0.120010140528172,1.41620302513301,0.158158145047186,0.753983722153182,-4.51983299304339,"High vs Low","P2RX6"
"CD63",-33.2931770283271,365.038653448972,-1.41619186721975,0.158161407231865,0.753983722153182,-4.51984446826547,"High vs Low","CD63"
"TMEM106A",-0.323521521168886,3.71568955325403,-1.41582728478573,0.158268026651187,0.754066126868108,-4.52021937012076,"High vs Low","TMEM106A"
"AAK1",-0.139805538587765,1.9764025301999,-1.41570041340535,0.158305142093374,0.754066126868108,-4.52034981045595,"High vs Low","AAK1"
"ARL2",1.41646125963812,17.9217589517141,1.41527528771035,0.158429558379407,0.754066126868108,-4.52078681193131,"High vs Low","ARL2"
"BMP7",-0.709950171426685,1.51839071496653,-1.4152463755723,0.158438022444349,0.754066126868108,-4.52081652706763,"High vs Low","BMP7"
"MATR3",-0.044532066241655,0.440310292228465,-1.41478253865082,0.158573858423841,0.754066126868108,-4.52129316542573,"High vs Low","MATR3"
"UNC5D",0.0647339148432808,0.0581856077652065,1.41459155832016,0.158629813358819,0.754066126868108,-4.52148937227476,"High vs Low","UNC5D"
"C1QL1",-0.200904197956595,0.423973020571179,-1.41449028608072,0.158659491010201,0.754066126868108,-4.52159340551419,"High vs Low","C1QL1"
"RBM6",0.980193378819177,11.1635002379503,1.41429479555277,0.158716791134799,0.754066126868108,-4.52179420515547,"High vs Low","RBM6"
"CHD3",1.41921304229038,18.313727586283,1.41426298719872,0.15872611595636,0.754066126868108,-4.5218268747938,"High vs Low","CHD3"
"ARHGAP39",0.492393365218542,4.03724812886335,1.414144892609,0.158760739790512,0.754066126868108,-4.52194816078789,"High vs Low","ARHGAP39"
"ZNF701",-0.112530000097083,1.41439204188483,-1.41370609230568,0.158889440901172,0.754066126868108,-4.52239873262896,"High vs Low","ZNF701"
"FXYD7",0.0297443042992256,0.158048023235806,1.41339692428286,0.158980168310038,0.754066126868108,-4.52271611258018,"High vs Low","FXYD7"
"EZH2",0.800582182524101,5.18340057692593,1.41334965974663,0.158994041880258,0.754066126868108,-4.52276462655293,"High vs Low","EZH2"
"SNX16",-0.331450674581142,2.55346239975085,-1.41334916366993,0.158994187498657,0.754066126868108,-4.52276513573498,"High vs Low","SNX16"
"NEURL3",-0.136541181708484,0.466576053008797,-1.41288778220071,0.159129665465376,0.754066126868108,-4.52323863041623,"High vs Low","NEURL3"
"DCK",-1.11019140857064,9.60300117724627,-1.41276913235424,0.159164519483448,0.754066126868108,-4.52336037091446,"High vs Low","DCK"
"L3MBTL3",0.233655608940766,2.18897315970505,1.41274450278108,0.159171755279402,0.754066126868108,-4.52338564079976,"High vs Low","L3MBTL3"
"NXNL2",0.0495324930585895,0.156102361271171,1.41268690491434,0.15918867763958,0.754066126868108,-4.52344473439851,"High vs Low","NXNL2"
"CRP",-0.29668442786827,0.175315844125618,-1.41243321058582,0.159263229819654,0.754066126868108,-4.52370498878729,"High vs Low","CRP"
"TRPM7",-0.260180118971051,3.43041181670451,-1.41231314095776,0.159298523493515,0.754066126868108,-4.52382814727443,"High vs Low","TRPM7"
"ZSCAN1",0.050939726196475,0.149131357216457,1.41216017349359,0.159343495899468,0.754066126868108,-4.52398503510002,"High vs Low","ZSCAN1"
"ODF3L2",0.0385109766728236,0.125119902361912,1.41209320235353,0.159363188446133,0.754066126868108,-4.52405371740102,"High vs Low","ODF3L2"
"PPOX",0.389647822442846,4.33398772650562,1.41197849855627,0.159396920861502,0.754066126868108,-4.52417134457201,"High vs Low","PPOX"
"C1orf56",0.726605595227032,5.22361526005244,1.41187128793116,0.159428454581163,0.754066126868108,-4.52428127915948,"High vs Low","C1orf56"
"DIRAS1",0.45443845003402,2.10080704482696,1.41153173133072,0.159528359275217,0.754066126868108,-4.52462940926488,"High vs Low","DIRAS1"
"ZBTB48",0.484879704703235,5.68802493552325,1.4115259976476,0.159530046654688,0.754066126868108,-4.52463528701628,"High vs Low","ZBTB48"
"CCDC146",-0.394845012152975,1.91910451496514,-1.41147921006968,0.159543816392222,0.754066126868108,-4.52468324933775,"High vs Low","CCDC146"
"TPGS2",1.2510275430517,7.43598653552756,1.41137173504445,0.159575450072437,0.754066126868108,-4.52479341696784,"High vs Low","TPGS2"
"HIRA",0.312073435177466,4.16144751868435,1.41116958604178,0.159634962576776,0.754066126868108,-4.52500060827172,"High vs Low","HIRA"
"JARID2",0.403630103817282,4.90787563618318,1.41106934708198,0.159664479114581,0.754066126868108,-4.52510333678976,"High vs Low","JARID2"
"APPBP2",-0.315544787608006,4.88939538026355,-1.41088676802668,0.159718252339388,0.754066126868108,-4.52529043210603,"High vs Low","APPBP2"
"C14orf119",-1.72468273171247,18.7345296749119,-1.41082723406773,0.15973578927591,0.754066126868108,-4.52535143357971,"High vs Low","C14orf119"
"WWTR1",-1.09664222931365,10.2496861747613,-1.41071326167894,0.159769366248025,0.754066126868108,-4.52546820837882,"High vs Low","WWTR1"
"FAM189B",0.790209958568557,9.31519126558585,1.41054435576469,0.159819136861745,0.754066126868108,-4.52564125048905,"High vs Low","FAM189B"
"TRAF3IP1",-0.420848444162289,5.82953165582783,-1.41052235262185,0.15982562128071,0.754066126868108,-4.52566379095854,"High vs Low","TRAF3IP1"
"TMEM234",0.342019671296792,3.78975779504222,1.41024174606506,0.159908334786111,0.754066126868108,-4.52595121993432,"High vs Low","TMEM234"
"DOCK6",0.337916699816509,4.72208361468415,1.4102024591634,0.159919917862234,0.754066126868108,-4.52599145756509,"High vs Low","DOCK6"
"AGTR1",-0.16745316034225,0.590906746330003,-1.41019724134938,0.159921456294191,0.754066126868108,-4.52599680156597,"High vs Low","AGTR1"
"ELFN1",0.217193936199018,0.556866539486196,1.40984944539345,0.160024026642442,0.754333442102932,-4.52635296502025,"High vs Low","ELFN1"
"EPDR1",-3.60715833861203,20.9355132492792,-1.40926941400634,0.160195198179657,0.754662188552381,-4.52694676027806,"High vs Low","EPDR1"
"FMO5",-2.61320173773322,10.3151768777975,-1.40900346129169,0.160273729374923,0.754662188552381,-4.52721894411537,"High vs Low","FMO5"
"TTLL2",0.0338867529155019,0.131879118095544,1.40881047676482,0.160330732682001,0.754662188552381,-4.52741641874379,"High vs Low","TTLL2"
"PRMT1",1.76977719089191,23.7711961079425,1.40877700710342,0.160340620440402,0.754662188552381,-4.52745066444312,"High vs Low","PRMT1"
"IL17RA",-0.349570640092172,4.84141076809452,-1.40817562581504,0.16051836231497,0.754662188552381,-4.52806585411052,"High vs Low","IL17RA"
"TTBK2",-0.0755212946779121,1.02632091811018,-1.40815238774087,0.160525233475991,0.754662188552381,-4.52808962060751,"High vs Low","TTBK2"
"DUSP5",3.0114306239076,18.4207953849371,1.40811474320577,0.160536364893265,0.754662188552381,-4.52812812034853,"High vs Low","DUSP5"
"DDX54",1.1304184895664,15.8860497896769,1.40809638131818,0.160541794681559,0.754662188552381,-4.5281468990154,"High vs Low","DDX54"
"BCL2L11",0.524366746459025,6.6100978674741,1.40798482579073,0.160574785737104,0.754662188552381,-4.5282609814958,"High vs Low","BCL2L11"
"ABHD17C",-2.22716471609293,17.1743579339626,-1.40790555278316,0.160598232804581,0.754662188552381,-4.52834204482707,"High vs Low","ABHD17C"
"ZIC2",-0.234071048169786,0.603651359348762,-1.40754378288238,0.160705268800154,0.754662188552381,-4.52871192843765,"High vs Low","ZIC2"
"RP11.249C24.12",0.0621501512428148,0.159927824958643,1.40737291776215,0.160755841123433,0.754662188552381,-4.5288865934042,"High vs Low","RP11.249C24.12"
"CASD1",-0.702681510989988,7.47736842710188,-1.40733191977328,0.160767977428882,0.754662188552381,-4.52892850006038,"High vs Low","CASD1"
"PIK3R6",-0.204213296534481,1.38954096648386,-1.40731283586016,0.160773626924216,0.754662188552381,-4.52894800653694,"High vs Low","PIK3R6"
"C4orf45",-0.015137093383977,0.032182384676534,-1.40720523643776,0.160805482884587,0.754662188552381,-4.52905798363202,"High vs Low","C4orf45"
"SPATA45",-0.0309547552487791,0.143339265953323,-1.40706980848072,0.160845584606129,0.754662188552381,-4.52919639252521,"High vs Low","SPATA45"
"ALG10B",-0.102524693549058,1.22052800912797,-1.40697372597582,0.160874040316026,0.754662188552381,-4.529294582033,"High vs Low","ALG10B"
"RRAGD",-0.83650549695217,5.9466140868713,-1.4067258095764,0.160947480708276,0.754701753867229,-4.5295479047606,"High vs Low","RRAGD"
"BIRC3",2.53351641866589,12.4223711562361,1.40663537581027,0.160974276293174,0.754701753867229,-4.52964029976614,"High vs Low","BIRC3"
"IPO5",-1.03589551594772,14.1088522734091,-1.40626450227232,0.161084201866188,0.754802339867331,-4.53001915575125,"High vs Low","IPO5"
"GTDC1",0.0836866268195016,1.26808508932985,1.40617970566447,0.161109343291588,0.754802339867331,-4.53010576375933,"High vs Low","GTDC1"
"AANAT",0.0337216651356392,0.156665549312819,1.40609840263596,0.161133451705044,0.754802339867331,-4.53018879876815,"High vs Low","AANAT"
"WRAP53",0.215837058538598,2.62207262605543,1.405677754048,0.161258228524227,0.755058233736465,-4.53061833342887,"High vs Low","WRAP53"
"GULP1",-0.589756799555557,3.01415556056888,-1.40550439773896,0.161309672512756,0.755058233736465,-4.530795315303,"High vs Low","GULP1"
"BRD4",0.582439728813196,8.908213160717,1.40541656786667,0.161335741045649,0.755058233736465,-4.53088497390593,"High vs Low","BRD4"
"C14orf93",0.181047043355673,2.75685121122433,1.40513928446582,0.161418061760978,0.755058233736465,-4.5311679947838,"High vs Low","C14orf93"
"FBXL7",0.333451806979187,2.01696573306072,1.4048014537757,0.161518401093487,0.755058233736465,-4.53151274205147,"High vs Low","FBXL7"
"AGPS",-0.493207354022221,7.46307010235332,-1.40451376730732,0.161603884437584,0.755058233736465,-4.53180625462182,"High vs Low","AGPS"
"ANKRD6",-0.199228186070108,1.83075171841203,-1.40436970755209,0.161646703369666,0.755058233736465,-4.53195320974487,"High vs Low","ANKRD6"
"CCDC86",1.09748688934291,12.0365525041903,1.40425592734114,0.161680528398264,0.755058233736465,-4.53206926634475,"High vs Low","CCDC86"
"VGLL2",0.24156106631276,0.12967928092041,1.40415428664822,0.161710749093432,0.755058233736465,-4.53217293278373,"High vs Low","VGLL2"
"DDX39A",1.52323621865728,16.8192335982029,1.40404495064372,0.161743262619707,0.755058233736465,-4.53228443972073,"High vs Low","DDX39A"
"TMEM33",-0.945276288955347,11.4956161525209,-1.40400845183326,0.161754117470289,0.755058233736465,-4.53232166134853,"High vs Low","TMEM33"
"ZNF521",0.238246855178659,1.56101000336793,1.40377711408269,0.161822930857958,0.755058233736465,-4.53255755849491,"High vs Low","ZNF521"
"DPY19L3",-0.275609521041877,3.30343907969558,-1.4037654278988,0.161826407603433,0.755058233736465,-4.53256947399209,"High vs Low","DPY19L3"
"PDS5A",-0.846035252209111,12.4926866219238,-1.40358188174815,0.161881021694206,0.755058233736465,-4.53275660908023,"High vs Low","PDS5A"
"CDK16",1.60818124015931,17.8819674415985,1.40325560002671,0.161978141289585,0.755058233736465,-4.53308921166989,"High vs Low","CDK16"
"ALYREF",3.94245809390888,41.6213967521866,1.40321474807187,0.161990304223266,0.755058233736465,-4.53313084970441,"High vs Low","ALYREF"
"ATF6B",2.3933782980799,35.4061546958096,1.40309808543627,0.162025042243244,0.755058233736465,-4.53324975066021,"High vs Low","ATF6B"
"NPRL3",0.526450150547579,8.019055499103,1.40298738398354,0.162058010467976,0.755058233736465,-4.5333625671293,"High vs Low","NPRL3"
"INF2",1.50470865221119,14.3994245515873,1.4029447682756,0.162070703297605,0.755058233736465,-4.53340599471701,"High vs Low","INF2"
"KDM3A",-0.355136778346564,5.15309315491571,-1.40229369748238,0.162264714733757,0.755058233736465,-4.5340693089218,"High vs Low","KDM3A"
"LAMC3",0.421327832538643,2.42598309759833,1.40218316221186,0.162297670460477,0.755058233736465,-4.53418189294009,"High vs Low","LAMC3"
"GSDMC",0.666762430466423,2.69014134837666,1.40207060935862,0.162331232948486,0.755058233736465,-4.53429652302658,"High vs Low","GSDMC"
"IKBKB",-1.00079530337501,8.08484719556235,-1.40186031385295,0.162393955755517,0.755058233736465,-4.53451067557511,"High vs Low","IKBKB"
"ALG5",-1.69386808703137,17.811711030137,-1.40161285291823,0.162467787115997,0.755058233736465,-4.53476263500926,"High vs Low","ALG5"
"MT1A",2.30678559949603,3.334023621247,1.40146334619621,0.162512405642867,0.755058233736465,-4.53491483849723,"High vs Low","MT1A"
"FAH",-0.509421385594668,4.6967081016517,-1.40129456711268,0.162562786965557,0.755058233736465,-4.53508664291371,"High vs Low","FAH"
"PCDHB6",0.122588213455165,0.4630015570904,1.40120211945466,0.162590388040179,0.755058233736465,-4.53518073910852,"High vs Low","PCDHB6"
"GPR85",-0.0739265224331535,0.352206591883039,-1.4010422314814,0.162638132426129,0.755058233736465,-4.53534346390444,"High vs Low","GPR85"
"BET1L",-1.12468007597947,21.8165872056248,-1.4009408172559,0.162668421398469,0.755058233736465,-4.5354466680744,"High vs Low","BET1L"
"ASF1A",-1.00775018038308,9.76271955069,-1.4009231066163,0.16267371140228,0.755058233736465,-4.53546469055517,"High vs Low","ASF1A"
"DAP3",1.72284500155441,26.9162053293097,1.40067199054869,0.162748731505324,0.755058233736465,-4.53572020420832,"High vs Low","DAP3"
"C11orf96",2.32109788027702,13.2866780408129,1.40046685202414,0.162810035466917,0.755058233736465,-4.53592890193748,"High vs Low","C11orf96"
"RBPMS",-1.36437205025888,10.8540678901081,-1.40022993201531,0.162880858886543,0.755058233736465,-4.5361698954002,"High vs Low","RBPMS"
"MFAP2",1.67720849002231,10.8242047908406,1.40019455297005,0.162891436889688,0.755058233736465,-4.53620587931171,"High vs Low","MFAP2"
"SUCLG1",-1.06143067774898,15.7801684311107,-1.40009702660419,0.162920599060899,0.755058233736465,-4.53630506846036,"High vs Low","SUCLG1"
"SPTY2D1",-0.396846179726421,6.70393129580295,-1.40000601436013,0.162947816966592,0.755058233736465,-4.53639762633465,"High vs Low","SPTY2D1"
"KIF5B",-2.7553324631954,36.2397519446101,-1.39962651600143,0.163061346064568,0.755058233736465,-4.53678350621755,"High vs Low","KIF5B"
"GMCL1",-0.554155384581433,8.24401758156935,-1.39931312642637,0.163155143613744,0.755058233736465,-4.53710208858949,"High vs Low","GMCL1"
"RAB22A",-0.562854873331171,7.29585013596816,-1.39927978472345,0.163165125201273,0.755058233736465,-4.53713597865431,"High vs Low","RAB22A"
"ATP8A1",-0.752908600341232,4.8837460596938,-1.39927072673637,0.163167836993213,0.755058233736465,-4.53714518547935,"High vs Low","ATP8A1"
"FUZ",0.486105993909448,5.34520141979001,1.39908093840222,0.163224663941485,0.755058233736465,-4.53733807896111,"High vs Low","FUZ"
"MCM4",1.79160875933786,13.2880019797055,1.39904020472756,0.163236862489444,0.755058233736465,-4.53737947575135,"High vs Low","MCM4"
"SKIL",-1.07876955787438,11.5307543810221,-1.39900095538386,0.163248617178316,0.755058233736465,-4.53741936293258,"High vs Low","SKIL"
"MORC3",-0.305367623462466,5.07047070095806,-1.39860676347431,0.163366708378467,0.755058233736465,-4.53781990018028,"High vs Low","MORC3"
"NDRG4",0.243278284049363,1.1087520110846,1.39857228732274,0.163377039756024,0.755058233736465,-4.53785492605201,"High vs Low","NDRG4"
"DKK3",3.94934403903718,17.7344142149966,1.39836674637486,0.163438643963853,0.755058233736465,-4.53806372682891,"High vs Low","DKK3"
"EMC8",0.411341450738107,6.43467383820369,1.39797393181435,0.163556426388383,0.755058233736465,-4.53846268791129,"High vs Low","EMC8"
"SRPX",-1.73061794832064,4.59531164945135,-1.39786587580438,0.163588837447682,0.755058233736465,-4.53857241550653,"High vs Low","SRPX"
"TMEM44",-0.4259577951941,3.45657670631936,-1.39745112659054,0.163713285430789,0.755058233736465,-4.53899350377256,"High vs Low","TMEM44"
"AKAP8",0.387964807494085,7.97140708979,1.39741979467769,0.163722689676745,0.755058233736465,-4.53902530960359,"High vs Low","AKAP8"
"BABAM1",0.99225148353646,16.1704385772639,1.39726948458528,0.163767810819218,0.755058233736465,-4.53917788355573,"High vs Low","BABAM1"
"ARMC6",0.538329369952997,7.60436508130673,1.39661685941953,0.16396382987967,0.755058233736465,-4.53984015208712,"High vs Low","ARMC6"
"HIPK2",-0.893612105156855,7.14140011641356,-1.396560861705,0.163980657347575,0.755058233736465,-4.53989696315443,"High vs Low","HIPK2"
"SEMA6D",0.474208066668274,0.872280011504262,1.39652421347153,0.163991670952341,0.755058233736465,-4.53993414248913,"High vs Low","SEMA6D"
"C16orf13",2.93693277049391,29.6951633330413,1.39645503515401,0.164012462096467,0.755058233736465,-4.54000432073092,"High vs Low","C16orf13"
"TRIM44",-0.693718424838789,8.09433593023157,-1.39633064006548,0.164049853353798,0.755058233736465,-4.54013050531651,"High vs Low","TRIM44"
"SBK1",1.18792668020894,7.46502250645192,1.39629168121075,0.164061565118322,0.755058233736465,-4.54017002235851,"High vs Low","SBK1"
"C6orf163",-0.0263332638216974,0.183838561921335,-1.39628577006648,0.1640633421749,0.755058233736465,-4.5401760181012,"High vs Low","C6orf163"
"IP6K1",0.512279682951101,10.4595814573716,1.39618188147666,0.164094576396889,0.755058233736465,-4.5402813894627,"High vs Low","IP6K1"
"IRF5",-0.647701585104316,5.63505522494232,-1.39595113098305,0.164163967931339,0.755058233736465,-4.54051540598208,"High vs Low","IRF5"
"KIF26A",0.282598563034279,0.808071157578946,1.39534878730994,0.164345210257328,0.755058233736465,-4.54112609706147,"High vs Low","KIF26A"
"IER3IP1",-1.94255244116187,17.1895936802901,-1.39475165643971,0.164525033843033,0.755058233736465,-4.54173124885367,"High vs Low","IER3IP1"
"CMA1",-0.0776478374672211,0.244218903714285,-1.39472920336484,0.164531798406927,0.755058233736465,-4.54175399858976,"High vs Low","CMA1"
"STAT3",-2.43989241938694,39.6815943660525,-1.39464407806152,0.164557446500576,0.755058233736465,-4.5418402453602,"High vs Low","STAT3"
"CRYZL1",-0.178197759747347,2.81597910045637,-1.39447939111972,0.164607074973031,0.755058233736465,-4.54200708733456,"High vs Low","CRYZL1"
"CD82",-2.17967900020623,19.6749149337126,-1.39446123185801,0.164612547968124,0.755058233736465,-4.542025483043,"High vs Low","CD82"
"FITM1",0.0487153275722637,0.274359471740245,1.3944344652788,0.164620615362484,0.755058233736465,-4.54205259771556,"High vs Low","FITM1"
"ASAH2",-0.0227508919862852,0.139163287619931,-1.39441332382897,0.164626987565828,0.755058233736465,-4.54207401374566,"High vs Low","ASAH2"
"TMEM132D",-0.258103110754761,0.502299882735328,-1.3943886771447,0.164634416511204,0.755058233736465,-4.54209898013478,"High vs Low","TMEM132D"
"CCDC12",0.555691977285788,7.76611434156682,1.39404540806019,0.164737910295659,0.755058233736465,-4.54244665710648,"High vs Low","CCDC12"
"CHCHD10",2.67736800054824,21.476342760022,1.39398243655262,0.164756901220393,0.755058233736465,-4.54251042814427,"High vs Low","CHCHD10"
"MRPL37",-2.44358917439924,27.085844968994,-1.39387172820434,0.164790292628837,0.755058233736465,-4.54262253529727,"High vs Low","MRPL37"
"FAM89B",1.44365649310134,18.8049272642173,1.39373456677034,0.164831669827298,0.755058233736465,-4.54276141770266,"High vs Low","FAM89B"
"FKBP15",-0.394168010220591,5.989119843257,-1.39364755377843,0.164857922934959,0.755058233736465,-4.54284951552635,"High vs Low","FKBP15"
"LRRC26",-1.01103045748652,0.984080110247087,-1.39362146490043,0.164865794953334,0.755058233736465,-4.54287592861911,"High vs Low","LRRC26"
"DPY19L1",-2.43801013793434,18.3515351323336,-1.39346799202695,0.164912109394162,0.755058233736465,-4.54303129896575,"High vs Low","DPY19L1"
"KLHL11",-0.181894667589387,1.1059169861523,-1.39344340694759,0.164919529499332,0.755058233736465,-4.54305618645049,"High vs Low","KLHL11"
"EHD4",-0.655371040868054,10.2312153819994,-1.393174870558,0.165000593848296,0.755058233736465,-4.54332799799139,"High vs Low","EHD4"
"PRSS8",-9.63694816044293,84.9357239982959,-1.39299041780201,0.165056292970553,0.755058233736465,-4.54351467072655,"High vs Low","PRSS8"
"RBM8A",1.40136465842467,20.9945792208313,1.3928655423968,0.16509400963487,0.755058233736465,-4.54364103535523,"High vs Low","RBM8A"
"ZNF821",0.100976129138209,1.31186041359365,1.39283021248696,0.16510468166743,0.755058233736465,-4.54367678458869,"High vs Low","ZNF821"
"RAVER2",-0.320823610651816,2.86166867875047,-1.39268727063539,0.165147865153684,0.755058233736465,-4.54382141394186,"High vs Low","RAVER2"
"CYTH2",0.656216372942019,8.65945131953622,1.39227260309294,0.165273186842281,0.755058233736465,-4.54424089475854,"High vs Low","CYTH2"
"PSAP",-53.6498658096882,648.820911409171,-1.39201987668001,0.165349601686916,0.755058233736465,-4.5444964948251,"High vs Low","PSAP"
"CDC25A",0.212163914298664,1.32919732911058,1.39188545508222,0.165390256566265,0.755058233736465,-4.54463242640257,"High vs Low","CDC25A"
"TPH1",0.0897542334326289,0.19404099809063,1.39165360977647,0.165460394368688,0.755058233736465,-4.54486684591614,"High vs Low","TPH1"
"RP11.26J3.4",-0.0410200014787244,0.136595701449136,-1.39156632037657,0.165486806982553,0.755058233736465,-4.54495509461114,"High vs Low","RP11.26J3.4"
"NBEAL1",-0.145102113617717,1.09210785916101,-1.39121010764233,0.165594625349572,0.755058233736465,-4.54531516597137,"High vs Low","NBEAL1"
"SYNJ2BP",-0.427940205744278,5.76740610809627,-1.39111702152099,0.165622809399314,0.755058233736465,-4.54540924558645,"High vs Low","SYNJ2BP"
"MOSPD3",1.06205252869762,13.3545945574703,1.39090980914133,0.165685560952916,0.755058233736465,-4.54561864741887,"High vs Low","MOSPD3"
"CDKN1C",1.39595665929029,6.70967410891824,1.39080647946477,0.165716859721168,0.755058233736465,-4.54572305750733,"High vs Low","CDKN1C"
"CCDC60",-0.159373143064971,0.377276518341212,-1.39058723967411,0.165783282731599,0.755058233736465,-4.54594456455335,"High vs Low","CCDC60"
"CDK2",0.92564649262717,8.97523978140793,1.39055669244619,0.16579253921626,0.755058233736465,-4.54597542497449,"High vs Low","CDK2"
"SC5D",-2.46582133266944,14.7062001706102,-1.39033907407858,0.165858493717535,0.755058233736465,-4.54619525535481,"High vs Low","SC5D"
"KMT2D",0.547800163889048,6.64290708437086,1.39021982500584,0.165894643456992,0.755058233736465,-4.54631570228864,"High vs Low","KMT2D"
"NPIPB4",0.0571042208975753,0.364370796085078,1.39016024153078,0.165912708115039,0.755058233736465,-4.54637588049845,"High vs Low","NPIPB4"
"SCG2",25.4420299026791,14.7702821897687,1.39006742368751,0.165940851815329,0.755058233736465,-4.54646961978411,"High vs Low","SCG2"
"TIGD6",-0.0820078376498323,1.41544044304455,-1.39001478057214,0.16595681556931,0.755058233736465,-4.54652278279128,"High vs Low","TIGD6"
"MACROD1",1.08869307303759,8.30487571560188,1.38989719083152,0.165992478254387,0.755058233736465,-4.54664152671474,"High vs Low","MACROD1"
"ZNF777",0.455530313044516,6.72163000006447,1.3898561391122,0.166004929810566,0.755058233736465,-4.54668297905815,"High vs Low","ZNF777"
"BCAS3",-0.157190163841532,1.96543895578927,-1.38965808108266,0.166065013499554,0.755058233736465,-4.54688295312259,"High vs Low","BCAS3"
"PDAP1",2.97836066470269,41.0750265029664,1.38949735959811,0.166113782726723,0.755058233736465,-4.54704520896972,"High vs Low","PDAP1"
"CIB2",-0.572436227277665,3.0851778511185,-1.38923455674676,0.166193550827398,0.755058233736465,-4.54731048120491,"High vs Low","CIB2"
"CYB5R4",-0.235016229613233,2.59639490738194,-1.38917511567402,0.166211596896455,0.755058233736465,-4.54737047400466,"High vs Low","CYB5R4"
"EN2",-0.0873049285607773,0.249956175802273,-1.38916159577793,0.166215701689306,0.755058233736465,-4.547384119041,"High vs Low","EN2"
"MED12",0.561017405783234,8.33305971854673,1.3891116260783,0.16623087371957,0.755058233736465,-4.54743455013408,"High vs Low","MED12"
"CTSS",-7.17765554197017,66.4520607118295,-1.3890628324656,0.166245689672858,0.755058233736465,-4.54748379256976,"High vs Low","CTSS"
"KIAA2026",-0.269577118588803,3.39317707998835,-1.38890596910704,0.166293327275947,0.755058233736465,-4.54764208736472,"High vs Low","KIAA2026"
"ARHGAP5",-0.860588963329493,9.11389451726802,-1.38890528957838,0.16629353366349,0.755058233736465,-4.5476427730563,"High vs Low","ARHGAP5"
"UCN",0.391154790153459,1.6646974104652,1.38881075854177,0.166322246673179,0.755058233736465,-4.54773815823977,"High vs Low","UCN"
"APOC3",-0.378727313472316,0.230986612601535,-1.38881054997296,0.166322310028358,0.755058233736465,-4.54773836868609,"High vs Low","APOC3"
"MDS2",0.0206840715734824,0.103519256888751,1.38878061712999,0.166331402663513,0.755058233736465,-4.54776857066364,"High vs Low","MDS2"
"PHF23",0.843698250040498,14.2942258157313,1.38828099675648,0.166483226843674,0.755297028260836,-4.54827258931669,"High vs Low","PHF23"
"COL13A1",0.204701126472745,1.31350265156976,1.38818017405417,0.166513877472321,0.755297028260836,-4.54837427808917,"High vs Low","COL13A1"
"SPRR2B",-0.434460878572235,0.229653731616646,-1.38810988274983,0.166535248923659,0.755297028260836,-4.548445168927,"High vs Low","SPRR2B"
"GAL3ST2",-0.156740325475885,0.331678613516003,-1.38793969892057,0.166587000416351,0.755297028260836,-4.54861678976776,"High vs Low","GAL3ST2"
"HSPB7",0.225095634584438,1.31213821311572,1.38783521217341,0.166618780001904,0.755297028260836,-4.54872214859715,"High vs Low","HSPB7"
"LAMB2",2.38359434792516,28.1326589652443,1.38755410761944,0.166704300576103,0.755297028260836,-4.54900556085619,"High vs Low","LAMB2"
"ZBTB1",-0.414503252775776,7.04224865354737,-1.38738640185281,0.1667553376043,0.755297028260836,-4.54917461666169,"High vs Low","ZBTB1"
